,avg_burstiness,avg_sentence_length,vocabulary_richness
7795,-0.7379721256810202,-0.7845038334360509,0.9262247752752985
17015,1.2241649594688921,-0.27247596774450117,-0.5044776259826567
8347,0.39393914027841653,0.39739926830729744,-0.17295179074692224
6160,0.5280500867036785,-0.09566460235863916,0.7798492820772889
17320,0.28013304188815796,-0.39839131706897535,-1.456040255927306
209,-0.20127666694846222,-0.5234700195540843,-0.3485677489224955
11124,0.3773280563537333,-0.2423566815273513,-0.5668415768067211
7754,-1.0817393491829341,-0.6885355195088573,0.8153176123870851
7128,-0.5964909637016425,0.07201336836415172,0.26188535180560024
7412,0.5664778068725506,-0.5180318150982101,1.1863524845949258
3499,-0.029740476410366198,7.7643535711983525,-2.9793417797376445
14621,-1.2857086966769744,-0.41805251779405933,-0.5398807421709904
4724,0.12752517119011575,0.8861125754085348,-0.4611230077627185
6041,-1.3522709221516533,0.32488987556230675,0.973210075809222
18967,1.4119805153386853,-0.2021976332378179,-0.9248568500559814
942,0.9913297744932397,0.03666503940096868,-0.8617490730764508
2058,0.34285497609738763,0.24331680872419223,-0.3570719240348682
16821,0.0947977907495629,-0.17207834702066802,-1.1776480698958456
14272,0.42008670396349307,-0.1899268129271272,1.0826684240901012
15473,0.5486257704550193,0.050804370986241985,-1.450330880147638
5617,-0.005471232220179126,-0.2885395870603144,-1.7581859157447821
7286,-1.3701093286408117,-0.347272195183757,0.31926012019616545
12149,-0.5994420917504024,0.2523804828173161,0.20896597144464407
9708,-1.689137049226885,1.408180203172468,0.49115737840153356
9981,1.248934659998217,0.1384371513609021,0.5144743574269243
15344,0.49158477045850124,-0.29803172574693154,-2.777556207420529
2723,2.05574683627985,-0.16454852546638044,1.3445588107308408
15572,0.16297200255322045,-0.5928071263664817,0.9759883370581839
13036,-0.7229152363518738,0.5486331446039923,-0.7197160403311988
5901,-0.47073414773965144,-0.38363047640303094,-0.47217757177098973
3391,0.7044132443800218,-0.22980697893687205,0.6424106403916054
4509,0.5353984004318731,0.21068758198894644,1.206239924145357
17677,0.9835558525501512,-0.4927601590973824,0.1371083429267855
14225,-0.17242042115717623,-0.45821156608359276,0.598884580904642
5012,-2.0297561364357115,-0.1609230558291308,1.4905157747243352
11294,-1.6550060267637454,0.1011466065206213,0.6797367211259868
6486,-0.5401181649341529,0.13727182183464334,0.6980425741177295
2348,-0.7160096999822119,-0.2683687923512534,-0.8407256557713929
2457,0.20097728537138343,-0.3349455984171085,1.1745518192806232
3717,-0.1624901341439807,0.1291145151508319,1.3319856772895244
19963,1.2506696066947753,-0.7337472585145574,-0.2453397481292367
1506,1.1893610608532057,-0.5814775337500769,0.9443578855574022
3333,0.7038226207050243,0.2536988354126796,-0.10835481130211526
17014,2.1281532229641433,-0.8349308202087036,0.6243888256428188
4147,1.250104740328454,0.21884488867275786,0.3212672784470889
6662,-0.3520652544232425,0.1664050599911129,1.555218263395913
11146,-2.2679757885951277,-0.1464211772801327,0.6180734888505075
8638,-0.9207468992100156,-0.15701870391209286,-0.7940245405229569
6109,1.2700338504692648,-0.22980697893687205,1.3427583857681211
4143,1.1720557019803253,0.3155672393522366,1.3912623717040855
8425,-0.8564898849943872,-0.36684973122490455,0.5144743574269243
6492,-0.21196534828934072,3.1799472148963153,-0.8958651794302349
18670,1.3550503088568016,0.13727182183464334,-0.1147029333322519
8764,-1.409701889385042,0.03419312828466234,0.9968767457077892
17827,0.24672311262344643,0.1291145151508319,-1.4399368883436274
17308,0.05072906552700381,-0.2997267505123989,-4.363678568121273
15269,-0.013441254784016613,-0.3778934695045262,-0.08513381871739412
12446,-1.0737173438978689,-0.5289082240099587,0.530498579182672
18380,0.38462139320208033,-0.33271454017880114,-1.6238974964229809
12083,-1.2911760134799928,-0.36684973122490455,0.436149919595778
16053,0.9509242005047785,-0.5426636823395231,-1.7236225293102372
8084,1.3355719738161067,-0.17030662430201213,0.14321409469702376
17988,-0.6959405868436455,-0.01771700515777427,-0.4756259761352238
18387,-0.759798288784195,-0.48617947471380346,-0.5044776259826567
19177,-1.2611476662113075,0.09351899507601819,-1.2572996037874375
10597,-0.8001951110641037,-0.23870585895557547,0.865251156956846
8432,-0.25040627516747216,0.6593394495985764,0.059767643377928475
1003,-2.2986772637091217,0.7910216860658186,0.2676474794581452
18024,-0.6126631454088467,-0.6068558212108237,-0.40679914878833906
19708,0.9040440465291665,-0.45355024797855753,-1.021965728565321
821,1.2785896098248193,0.12186357587633284,2.2681534344638568
463,0.6137273007208068,0.4833746911335006,0.5273622876518678
15041,-1.164032073255567,-0.6232770660383656,-1.0860148889412347
5628,-0.14977936676709033,0.7925754587674966,-0.01878602739892641
161,0.4032311211376167,-0.4166834593296435,0.8328112164302777
7425,1.536727618023309,-0.22980697893687205,0.973210075809222
13831,0.15147244025655274,-0.09929007199588881,-0.09684733288681478
10871,-1.0375323142104589,0.017242880629989035,1.3077454156107535
1614,0.38731675681994765,1.1950025885021953,-0.5044776259826567
19061,0.4942328469953534,-0.6353416540749272,0.47179574032076416
2529,0.28503480058403324,0.22234087725153412,0.5933877583159829
303,0.8420372619362704,0.13564036049788114,0.6267754354771218
4108,-0.11558134977688538,-0.17207834702066802,-1.1776480698958456
3970,-0.21367393517796215,0.03419312828466234,-0.4435203808162772
17941,-0.617493237012065,-0.16454852546638044,-0.633165143556124
15987,0.37996161203220785,-0.3755508583543034,-1.8159548271357817
14659,1.2486014583147718,0.20742465931542178,0.06393181510752659
17895,-0.9938701925606582,-0.3755508583543034,-0.5649799663343614
12414,1.5879432445057102,-0.3230333410375743,-0.1359633711131838
4804,0.5626921371365967,0.3808256928227282,0.8663241916477515
3080,1.1707016011551457,-0.22980697893687205,0.597213073243852
19378,-1.8607371884046273,-0.4944662624560881,-1.443219201544894
8223,-1.348497413086639,-0.0014023917901513628,0.1711318412780436
1210,-0.4955154013009395,0.5663461534031258,-2.8102273674595435
6339,-1.2022422798620906,-0.2624362056721179,-0.0055660193901390705
16390,1.399124075521175,-0.03699791186496506,-0.5360235933255686
18608,0.9812670836532014,-0.3870205259339656,-0.8711400504256499
10377,-1.4679918668120921,0.014912221577471544,0.4149084531762356
4931,-1.0083098534376207,0.8143282765909939,1.206239924145357
15372,-1.1149520831384836,-0.2875356108530761,-1.0670259170895264
18466,0.977395636184973,-0.4908407928188386,-1.0285245131354437
9909,-0.021913795230743088,-0.28201374171326543,1.116985095443025
8986,-0.7267069749292794,-0.2122373953102012,-1.4052902489969248
19327,-1.1301729600393817,-0.0785260186189143,0.28010111019105977
19179,1.0890677168137395,-0.16751481880594832,-0.2948057223500245
11026,-0.7302377436450823,1.336395904354927,-0.1838494042318158
17275,1.431217830133335,-0.40926772598072403,0.5428786773305821
14887,0.4414449606213826,-0.16751481880594832,-0.19131958965580906
8622,1.241073182779437,0.3738337156651755,-0.27545746758919815
16926,-0.5076611540345353,-0.26896205101916715,0.478227053669271
4367,-0.8093430118277748,-0.03040614888814754,1.1477237252330856
6386,-1.7169789606745756,0.8339058126321413,1.1698588798373413
11687,1.0755467562929437,-0.5683352063150474,-0.12498635075536972
10359,0.46192145438972615,-0.44634639272532145,0.28862913993207906
13658,-2.185251109247372,-0.4481718040112095,0.7171723696120348
8621,-0.46172278280827395,-0.47126325677769104,0.32960813606759204
13508,-0.010616926399744106,0.008637370282231929,0.22310180029809734
8670,-0.6199667113411326,-0.1449709894252329,0.5789882477810477
11971,0.6653926351156291,2.935228014381972,-0.661901191169616
14180,-0.2057804288333898,-0.03040614888814754,-0.04557308218293542
9171,-0.2683304432262902,-0.24068338784862073,-0.37157084553792846
11928,1.1267448426548963,0.3176389362878077,0.24388978390611882
10053,-0.8877100283698903,-0.2896272279514895,0.3580025449884512
17465,-2.429152336705395,-0.3015912777544129,0.5820695584778517
18541,0.5717860693930998,-0.4505341009694173,0.3005038669237097
11696,0.39463274378273056,-0.3015912777544129,-1.0895414945383148
11634,0.14683042513689232,-0.5289082240099587,1.8547935295309013
18553,0.950851176623501,-0.3276946591426095,-1.3596794832746835
4825,-1.7496165260365375,-0.03403161852539718,-0.21698423565895464
9783,0.01026533516494552,-0.7729876357647877,1.3474468020415988
17660,-0.708716103427393,-0.3276946591426095,0.031543108372940734
2914,1.331617609208321,-0.06013499991359374,1.6479065175027618
17993,0.9571166256371099,-0.2505710323138466,-0.17130035445683203
19661,0.040625611471757146,-0.41625970313827676,-0.7054854013660059
3892,1.3455257298263907,0.1617437418860777,0.7270130485178607
8241,-0.9197939701787077,-0.08116272380964108,0.4140849994555374
2613,-0.4512615695587293,-0.24793432712311977,-0.32629490934247246
13456,-0.8187295534809329,-0.06666084526064299,0.3062537347301851
16324,2.19597398146257,-0.371200294789604,0.6365516965020833
10204,-0.8355904501727696,-0.43024365745338217,-0.03155099890016593
11747,-0.14126478221013494,-0.5408722738128822,-0.15502445326160424
16687,1.2143910944279366,-0.03403161852539718,0.22622445877999012
8230,-0.8190773164865529,0.24098614967167475,0.9811557575225497
11216,1.2233655275358248,-0.023155209613648493,0.7428013904986364
8644,-0.23270981886257744,-0.6578256590521554,-0.7793018160548063
17721,-0.6572029245368846,-0.4636497705394671,0.5845645003480249
3945,-0.8184909125914458,-0.5683352063150474,0.10357089455197376
17739,-1.502096959927658,-0.3480879258521381,-1.1869114312964955
9705,-2.1244252145802083,-0.3766384992454782,0.6537100321785443
10877,0.7193193526277865,0.6185529161795191,0.7116194150866042
4831,-0.11339886911464458,0.5598203080560767,0.4964252884776418
8719,0.514874264103124,-0.2232811335898228,0.8399512636416521
17295,1.3000729249230012,-0.4130326367578677,-0.2911272679003294
5728,0.09954089559968095,0.1477597875709723,0.07145175594449882
17478,-0.20840547861774758,-0.5582745280716799,-0.7567051604266515
19323,0.48234057600258096,-0.7154066474084715,-0.8075547701743729
13684,1.8856600976351157,-0.2624362056721179,0.2854657511221636
3459,0.8673538613295125,-0.16817399510363007,0.7137197553993332
15055,0.050001861130253095,-0.33639578627200833,0.5706858272924374
13106,-0.2885125306436823,0.06385606168034026,1.0843928799369822
8639,-0.7061024174949154,0.32488987556230675,-0.4534882322271321
11719,2.0574198205943883,-0.15367211655463175,0.5820695584778517
10868,-0.277547844956199,0.1454291285184548,-0.69843249696659
11690,-0.4630128713775096,-0.058503538576831535,2.2865647633566315
14374,-0.5914371569181411,-0.3230333410375743,-1.1518296630537466
8085,-0.690289617603427,0.36839551120930125,0.8619235437580864
1906,1.2556695318202895,-0.14971705876854147,-0.6407349975310337
19474,-1.6682188784250969,-0.21725727634639283,-0.2019659242241339
16343,-1.6613014540022997,-0.26896205101916715,0.2400715828352585
7042,-0.23344107738757308,-0.3875149081572269,0.3368473709834998
9851,0.6774254238268177,-0.4364587482600956,1.116985095443025
7852,-0.5321616186885413,-0.498370614373126,0.7879926592117279
4404,-1.9436827065229882,0.1384371513609021,0.7802879183163807
5854,1.1808635160803118,0.18132127792722524,0.04413758051475499
6023,-0.6759143449748011,-0.6539869264950676,0.7502256703586441
14474,-1.93972270921254,-0.21582302462176664,-0.8717078590581593
14341,0.07201478803705022,-0.09113276531207735,-0.23423383907837547
4360,1.7780071939169948,0.21395050466247106,0.7566600462373174
19081,-0.7021092862091861,-0.2875356108530761,-1.9843840780775253
19788,1.3767803223101773,-0.31582948578433817,0.5428786773305821
15206,-1.751184737596024,-0.0785260186189143,0.20896597144464407
12120,-0.20446790394121092,-0.13191929873113462,0.28143542776958674
10837,-0.289859993708612,-0.6740664506398343,0.10474247166283097
18082,1.5234032273937412,-0.4625621296482922,0.5048666383586313
4845,-0.8594561470331408,0.21884488867275786,0.6855867567150917
911,-0.7121465662137697,0.22403590201700144,0.08612137851014086
5537,-1.168884324125918,-0.19173954774575203,-0.7305780054643253
3012,-1.7246541711497752,-0.41470593043659826,0.7428013904986364
7362,2.077697877583762,-0.41075087265050797,1.3664408987392846
3489,1.0831962226328822,-0.37990142191900284,0.3465663438264035
18422,-0.41859696492239606,-0.24463844563471102,-0.5781804769565508
14123,0.5991115965957513,0.04427852563919273,0.8245901784646233
10176,0.6065605586981052,1.0296811730436162,1.9522840731471642
14598,1.439057181621947,0.005848547484347681,-0.429409907398134
10329,0.32830549803727693,-0.39947895796015037,-0.23119739203450732
3652,0.18557915680572062,-0.3349455984171085,0.9826627398219634
12870,0.7093662373685835,-0.4364587482600956,0.004677334851495177
7240,-0.6671006532320041,0.334212511772377,0.6082909083290856
16927,0.6213018627126238,-0.23524518339274628,-0.1694646670104076
1843,0.28833471134534133,-0.13844514407818387,0.9968767457077892
12057,0.7126668676693529,-0.21675528824277376,0.8336226781064978
4512,0.9258104763569909,0.34120448892992966,0.36540580825858865
13594,-0.6778172587616119,-0.4209210212433117,0.8074942855443482
9455,0.15615539215378277,-0.3427543022511844,0.39633499703161157
1691,-0.7384467809093239,-0.09113276531207735,2.1677654065345293
12559,1.9092430898998374,0.5315416448855304,0.8962624213222512
15622,0.6250478279158498,-0.24612159230449496,-0.1694646670104076
2168,0.7183564157052947,-0.11412153869372776,-0.03545948342150872
18332,-0.7985896847711416,-0.3581486040955055,-0.11556590313147817
11891,0.14468674413086913,-0.41075087265050797,0.567918353796234
15155,-0.7334154354893049,-0.5686489488798093,-0.7955093964949584
9861,0.07093452984002815,-0.03040614888814754,0.3368473709834998
15669,1.133213715337778,-0.5607605643943653,0.23255088375628907
19978,-0.29629214539804627,-0.3743078401929607,-0.8236632010664526
7,-0.9838279714758288,0.04210324385684313,0.22591098727215483
5865,-0.003096296444995289,0.24098614967167475,-1.2149123235145278
16840,-0.33873433920780727,-0.11741742018213652,-0.18018508169751996
1256,1.3423739320842858,-0.06666084526064299,0.5974873303260588
16039,3.3481832490742676,-0.47126325677769104,-0.3429773549243219
16727,-0.3443247230078285,-0.2232811335898228,-0.9481614552284898
8629,0.5386958995443593,0.21884488867275786,0.7171723696120348
8663,-0.6842958598633557,0.6620585518265134,0.4493239748559801
18211,-0.955599649237348,-0.43956629366345235,-0.7769923690794098
4022,1.2791227325183314,-0.284189023495615,0.54901510262725
4840,-0.42103451115072826,0.3062446031421664,0.8737656872291725
2640,1.288242046092116,-0.3778934695045262,-0.1609473883924689
4052,-0.03765224026380773,-0.10180001251398474,0.43952464334051455
6485,-0.09918378104801984,0.19437296862132353,0.8754906475711155
14260,-0.4497433889510856,-0.33857106805435816,0.33170270120996026
16669,0.9376734602851716,-0.4022757488231713,-1.0929116781129449
4960,0.6138522513520986,0.04605830164293342,0.34892380634665054
9024,0.7332961826329468,0.2418336620544083,-0.1057572846484721
4070,0.8874039633226185,-0.7425519704907348,-0.0922413408744317
18282,-1.0348052977226436,-0.31138004577498657,-0.25880145606967475
10850,-2.4262519296325222,-0.21349236556924914,-0.11218825789579843
13898,-0.053132170112871156,2.5809678383993027,-4.031805414049915
9387,-0.9554768502982831,-0.18267587365262816,0.5566890765210626
19147,0.5606845789578697,-0.3514250058591519,-0.46454012052882127
17727,1.4132919437188407,-0.09929007199588881,-0.8648026751883634
8381,-0.642157239250338,14.094423557836041,-2.777239181119073
16540,-0.2413498534114378,-0.12539345338408536,-1.4215945498659612
12832,-0.38917780233358007,-0.21349236556924914,-0.5714802177771061
15975,0.8695217266853019,-0.29255549188926777,-0.9851483932037086
8117,1.017968173394191,0.418116237663009,0.4470850039619918
14078,-0.2069094825040813,-0.3603238858778553,-1.2975843918973924
16569,-1.0033323191985644,-0.7921812985502263,-0.07323754049710364
19280,-0.09249943429302683,-0.36684973122490455,-3.0576095354098354
12154,-0.730345462012683,-0.08841366308414011,0.8601197138310356
6621,0.1728129162795706,-0.20442869147612527,-0.15948555759421318
16610,-1.0575400036000084,-0.3276946591426095,-0.9127596061977566
11701,-0.9607997881811354,-0.21893057002512337,2.1392115937331284
3679,0.8737156795222171,-0.3395598325008808,1.1500761713904883
18234,0.5859151413157012,-0.24068338784862073,0.3365300096115774
2254,1.4483588966462464,-0.30811712310146194,0.6415824127213593
8060,-0.1714528547302495,-0.06666084526064299,-0.5755944120100991
9313,-0.7313512937785278,-0.19065190685457697,-0.11841507326225574
14323,-0.6436252710705027,0.0856088795038374,-0.5401926638995221
2849,-0.9090551301517895,-0.28023396570952475,-0.7660038713738955
6591,-0.7255157529606768,0.1477597875709723,0.8173669838752368
15409,-1.4012121912372935,-0.13658061683616984,-0.23778967837974804
11597,-1.3394130394116044,-0.15056457115127503,-0.26206625566984637
1371,-0.4026591626602238,0.6325368704946245,0.8009372768600536
11119,0.37005496003318,-0.1609230558291308,-0.9311783421473102
14001,0.6479907630311368,-0.11412153869372776,-0.9696513575392044
11596,-0.6654922723190471,-0.24285866963097033,0.7926925511578884
16949,0.05147445003367332,0.014912221577471544,-1.2185933323100293
19200,-1.0477265434928504,-0.3929531126131011,-0.46290165876661366
12121,-0.5403639801295808,1.0296811730436162,1.6068019592070342
15998,0.8426722910086157,-0.3477741832873761,-0.23646725880485886
14776,1.7044753939729183,-0.11016648090763749,-0.3028031581436415
4547,-0.01429242224229052,-0.6120350635497516,-0.340693512707336
19717,1.1273438123477557,-0.0785260186189143,0.6723904782779198
2296,0.7773922869127069,-0.2624362056721179,-0.774721412886937
11448,0.9020835022818567,1.016629482349518,0.6889847831885315
13317,0.1588098189940806,-0.13917023800563366,0.3776653053629212
17021,0.7735238580658008,-0.2624362056721179,-0.7123574620628724
3504,-0.11355367974295287,2.5219244757355246,-2.715563155199496
2412,-0.03765224026380773,-0.3176548970702262,-0.3034698505993083
81,0.6601312635473342,-0.6213576997598218,-0.13781520153966254
12070,0.46590099899912935,-0.025874311841585722,-0.07323754049710364
12162,-0.30271690464889206,1.6561623263603358,-0.7342395500713165
1727,-1.4349287397662527,-0.284189023495615,1.0981308777520284
13297,1.4442190839277713,0.08832798173177463,0.4140849994555374
19298,-0.01150411505139324,-0.2764201599872233,-2.5909186278171736
17561,-0.8308105307731781,-0.42558233934834694,-1.0093286564631805
6658,-0.28430165483917974,0.04754144831271736,0.8675292921467671
2800,0.04782756878963263,1.7170702162661282,-0.7765351295775693
19676,0.33680042578830444,-0.2857427961972935,-1.2737847565860825
10812,0.6214404481807417,0.3183640302152575,0.22743263021643514
5772,-0.30912373490439826,0.05453342547027006,-0.5044776259826567
5046,0.2647658783066322,-0.25591036032506864,-0.4633237498043406
17523,-0.4058629635781408,-0.17709822805685965,-1.499055131689859
1549,0.7724366525728796,-0.06666084526064299,0.37675211392260566
14229,0.6291643832595017,-0.4632314471197844,1.4367101391044268
17690,-0.5534708463497986,-0.30811712310146194,-0.12641636969169498
17641,-1.4727836243549675,-0.2683687923512534,0.09055456536621753
6632,0.7625712693963715,-0.6073737454447166,1.0029123411718721
18663,-0.32273809249289515,0.06385606168034026,-0.3423313538400883
5231,-0.745845818291705,-0.22436877448099782,-0.5373007579953226
14515,-0.5812172365337274,0.11131675511342504,-0.7064391749146813
5724,0.7990731871494512,0.4336539646797929,0.024260217960501086
6731,-0.8905002730276,-0.284189023495615,1.7987364669515515
9600,-0.25115165967414166,0.22047635000952007,0.7724985099386689
5338,-0.5662199569163628,0.3062446031421664,0.478227053669271
4098,1.2142357260670509,0.7686473591616496,1.8054273682271147
16890,-1.221033461844743,0.050804370986241985,-0.0742936386656392
16502,-0.9262446739123622,-0.2904041143023285,-0.9884963487962927
6363,-0.1620617688218428,0.07690775237443855,-0.21144219439970202
18405,0.8873067079343449,-0.5153127128702729,-0.8845079513168009
6188,0.6856911240403276,-0.21675528824277376,0.3180034645955879
110,1.285135803873964,0.11823810623908321,-0.21398756188359297
12380,-1.090265486771853,1.031856454825966,0.3507242313093701
15436,3.233677283377776,-0.18086313883400335,0.48111736155060114
5906,-1.1506683982425712,-0.41253064865424866,0.49115737840153356
12911,0.5359561992589263,-0.5843779094598766,0.16493358928482635
19246,0.6325948460458783,-0.3015912777544129,-1.6786402863253915
7951,-1.2523125141916935,-0.44422761176848735,0.9099898544099589
14313,1.6540006048302625,-0.31582948578433817,0.43098163637831405
3806,0.24819452700540875,-0.6999095419002285,-0.9062978339161348
9187,-1.192199599344379,-0.22048434272680187,-0.13205685957746383
16539,-1.511742696551389,-0.3276946591426095,-0.9311783421473102
9876,0.785910144421635,-0.06122264080476877,-0.9435018285347365
280,0.3545873414601296,0.03588815305012966,-0.07777690981800396
17028,0.3288460470501714,-0.3005036368632379,-1.6926184132342341
8781,-1.1486554534190438,-0.5353351929123555,0.7091920756832727
14387,0.8649635621546549,-0.3370172953526797,-0.5355401302245282
10835,1.870077121851483,-0.06122264080476877,0.8711315420138603
6809,-0.34881463755587705,-0.06666084526064299,0.9123344606999775
18614,-2.0761809011840002,-0.26787441012799207,-0.7088636833052218
2181,-0.7613165328185016,0.04427852563919273,-0.3051174553155653
10731,-0.13136274390890723,-0.1464211772801327,-0.008111486770712616
10186,-0.765128158136698,0.07317869789041047,0.3246794474736582
7552,1.766867276764888,0.21395050466247106,1.4999135610195702
5372,0.5987802842944514,0.7327552097528794,0.013010476600007679
14864,-0.198974744207277,-0.013267565148422674,-2.399290384736806
6769,0.414839139450098,-0.7627510156125537,-0.8047485003207464
17397,1.4467423497989673,-0.4174250326645355,-0.7940245405229569
12486,-0.4493506219393746,-0.20152831576632568,0.4829515953983678
9633,0.22747660868868078,0.11046924273069149,0.5764975216344644
15034,0.28324094228487534,-0.056621083188259695,-1.9735881453951871
10335,0.22566778741325316,0.4626577217777891,-0.7078869279536205
2993,0.9588923946088812,-0.21893057002512337,-0.0638627560300255
5917,-0.7057665466391065,0.18505033241125332,0.3580025449884512
347,-1.559361099639639,-0.15802268011933118,0.02590737635284598
17685,0.9215525949969747,-0.2717588418821881,-0.11841507326225574
7662,-0.38663184865020006,-0.18267587365262816,-0.6345414806424703
8477,-0.7024788983612535,-0.11886760803703633,0.2729360075776014
13046,0.12164132129664228,0.1011466065206213,0.8774508297778675
6890,0.711180768775993,-0.4404138060461859,0.8031536009735392
11526,0.7213621545276437,-0.2624362056721179,0.839020057484337
4416,-0.10418279889816731,-0.08841366308414011,0.6024249698245426
1573,-0.377592088899758,0.10011075805283572,-0.6116227397332523
16028,-0.42031436474970973,-0.3440092725102324,-0.577516487308138
2621,0.1510692875786666,-0.1710743708134297,-0.049861909695082196
2,0.18117135419416544,0.8730608847144363,-2.3351613437213303
12094,-0.10869697606478568,-0.08623838130179053,-0.36098534975029517
4535,0.43313793832369296,-0.13191929873113462,1.4876051460546103
16157,-1.3120910228115008,0.09351899507601819,-0.8544336090241704
12502,-0.5393089505001571,-0.07481815194445444,0.7802879183163807
17179,-0.47742058051873354,0.03122683494509445,-0.8022973095098227
15230,0.04528202490134212,-0.5656960776820495,-4.086778987271955
2827,-0.8802879017928409,-0.12005412537286331,0.6345664345229876
14971,1.271072579846301,-0.232316919454968,-0.4435203808162772
9601,0.41037708999503514,0.38289738975829934,-0.29192633291187386
18890,-0.3323453291506402,-0.1156046853635117,-0.14010398071845756
178,0.35472736034936947,-0.4973666381658877,-0.37157084553792846
3727,-1.8240563119211357,-0.17542493437812912,0.9523052877982295
13937,-1.0508094757355093,-0.06666084526064299,0.525022514605078
13250,0.12779901074490632,-0.16454852546638044,1.0981308777520284
477,0.44190685462715484,-0.57842450668713,-0.14941279647338365
2061,-0.5752742482509067,-0.09566460235863916,-0.2221333710080358
2025,1.4373175931663735,0.17805835525370062,1.13221009752214
4948,-0.8424130778628158,0.04754144831271736,0.23255088375628907
8853,1.013699505020361,0.21068758198894644,0.5120357009050033
4722,0.10467719170278608,-0.18086313883400335,1.116985095443025
7017,-0.432917370098241,5.610824606672129,0.6537100321785443
12602,-0.846514411409734,0.24512954354281705,0.014390444873562065
5760,-0.40917317508807455,-0.07318669060769224,0.5312584736064363
7876,-0.030686901979834317,-0.09113276531207735,0.03600994782590391
7299,-1.1604467129923821,-0.02513273850669375,0.5365392963334427
13118,-1.5442950523209913,1.747524161219024,1.1041163436856785
14087,0.15446905039641703,0.8339058126321413,-1.8263222358405493
17449,-0.38436584697548043,-0.5955977839162067,0.4493239748559801
3767,0.17059495241034153,-0.16817399510363007,0.5566890765210626
14044,0.17438303100842537,0.31401346665055807,0.249691081657195
13227,0.33744208274359566,-0.2975753729254596,-0.7305780054643253
2335,0.9993213095487261,0.32488987556230675,-0.8674916680928841
3673,0.1851644854798949,0.1291145151508319,-0.41538626766256453
4447,1.153054303880872,-0.13917023800563366,-0.5044776259826567
9072,0.37799141832594674,-0.0014023917901513628,0.6861068897494877
16811,1.0964096216748036,-0.3778934695045262,0.026569116842348726
3968,-0.8864183372061588,-0.5365217102481826,-0.9662866289203507
17574,-1.7451846238032063,-0.29506543240736366,0.5764975216344644
13484,1.3812103541051703,-0.03040614888814754,0.6866442783821814
4488,-1.1469653139064493,-0.07481815194445444,1.046101479205837
11431,0.8625273317407508,-0.3276946591426095,1.156857129576443
3557,0.8744705910328617,-0.2885395870603144,0.9506812265788531
10042,-0.9095541065570807,-0.11234176268998708,0.12485722023279024
11180,-2.5109300784533377,0.35285778419251734,0.5974873303260588
910,1.1127923721624065,0.03588815305012966,0.8704469038812253
10605,-0.5705977984545887,0.6294293250912676,1.3105925845684798
8118,0.4896169337659781,0.039384141628905904,-0.05178498802117136
14257,0.6960584075938465,-0.19717775220162626,0.33420998854786843
16585,-1.6838528154774277,-0.2037035975486755,1.196080837951595
19810,-1.7289702875195574,0.2792089581329627,-0.937252373694138
9801,0.8164012553417371,-0.08116272380964108,0.7215063829001754
6190,0.740595277906633,-0.13844514407818387,-0.20420675164456786
10268,1.0476808431974534,-0.3276946591426095,1.151855261495191
10672,0.799359601499737,-0.1156046853635117,-0.3222908033505571
485,-0.2669610246139866,0.17805835525370062,0.4805230926404204
4010,1.0268191670656668,-0.3870205259339656,1.3474468020415988
14835,-0.6326222016204927,0.011649298903946916,-1.174503543927153
9516,2.0784745757310126,-0.07433831037481844,-0.8422823596130068
19242,2.175820294041734,-0.5234700195540843,0.4191403798927314
12881,-0.08437187630684215,-0.1609230558291308,0.6656501111286598
14407,-1.0847316619985574,-0.29289015062501383,-1.1452618629721878
13103,-1.490524886177822,-0.22514566083183685,0.34003420809322
18191,-0.3253308888920938,-0.3276946591426095,-3.46126258858243
12285,-0.30339373112935153,-0.32334409557791005,-1.0183214461527674
5507,-0.15512517127586062,-0.03040614888814754,1.116985095443025
17069,-0.06873391081218821,-0.4364587482600956,-0.5436433922006685
18565,0.5903201956182743,-0.3684811925616668,-1.6150685310687403
17246,-1.6122681957437657,-0.21116170651673166,-0.5325306142426169
17627,1.4216321919826558,-0.528489900590276,-0.2221333710080358
18512,-0.9849070471606352,-0.2733126145838666,-0.027576825563338295
18034,-0.5281365423525259,-0.6155996009241902,-0.07075302971652699
6116,-0.12845841785849457,-0.284189023495615,0.46840000687275346
9877,-0.4969892226682209,0.05453342547027006,0.7069600394503236
7063,0.6710626569028204,-0.6439471644226843,0.8238392926993987
19099,-0.00890169500655578,0.2782766945119555,-0.13409274037780522
6385,-0.5256344678733813,-0.37990142191900284,1.2971476200458798
1678,0.8948298430956075,-0.44370968753459467,-0.37157084553792846
2517,-1.565319532314101,-0.4760093261209996,1.9590707076751477
17221,0.5019733784107674,-0.4522789794044572,0.24866079653746972
2447,1.6029536797073323,0.7876316365348839,-1.300913975297538
4489,0.39121005982353385,0.9992272280907204,-0.43577157846461945
13986,2.030748386145225,-0.23556507777250377,-0.3869803273286212
3108,-0.508963659652728,0.34120448892992966,0.3270417183382066
8229,1.3386938622913576,0.16990104856988916,0.9038350663354245
2606,-1.1185173335837393,-0.45821156608359276,0.6288027707127133
10345,0.5898284099757161,-0.32176207246347394,0.15496893536271716
19809,0.6914615874601017,-0.35488568142198107,-0.10456529558618863
3740,-0.9673729975201926,-0.009559698473962815,1.4583456683747487
14130,-1.5742993264931409,0.13727182183464334,0.5868915134384752
11948,-0.48894153671985263,-0.09566460235863916,0.8601197138310356
